track_name,translated_comment,sentiment,sentiment_label
Timeless (with Playboi Carti),Brabos firebrazilbrazil,0.0,neutral
Timeless (with Playboi Carti),Satan a bitch for keeping all the good a,-0.2263,negative
Timeless (with Playboi Carti),This is a banger right here first time I,0.0,neutral
Timeless (with Playboi Carti),Wannabes,0.0,neutral
Timeless (with Playboi Carti),Weeken s problem,-0.4019,negative
Timeless (with Playboi Carti),3:30,0.0,neutral
"Good Luck, Babe!",Catchy music but not a fan of the lyrics,-0.3491,negative
"Good Luck, Babe!",What a year this has been for Chappell!h,0.0,neutral
"Good Luck, Babe!",bro this straight up outta dayglow ts cr,0.2263,positive
"Good Luck, Babe!",2:08 is the bestred heart,0.6369,positive
"Good Luck, Babe!",The body roll that takes me over at “sex,0.0,neutral
"Good Luck, Babe!",How the F is that only 58 mill????,0.0,neutral
"Good Luck, Babe!",I love you,0.6369,positive
"Good Luck, Babe!",exsprsoo better blushred heart,0.7964,positive
"Good Luck, Babe!",It can only hapoen at FORTNIGHT'S! red h,0.0,neutral
"Good Luck, Babe!",red heart the fortnight!,0.6696,positive
"Good Luck, Babe!",I do not get how kids bop is allowed to,0.0,neutral
"Good Luck, Babe!",I love the creativity!,0.7959,positive
"Good Luck, Babe!",You'd have to stop the world just to sto,-0.296,negative
"Good Luck, Babe!",Feelings and emotions are strong. It's w,0.5106,positive
"Good Luck, Babe!",can ANYONE tell me where i can find that,0.0,neutral
"Good Luck, Babe!",Une chanson superbe red heartred heart,0.6369,positive
"Good Luck, Babe!",Jesus! I wish my mum were here; we'd be,0.4574,positive
"Good Luck, Babe!","This is literally ""How do we Relationshi",0.0,neutral
"Good Luck, Babe!",Amazing. Work on your mouth shapes!!!! Y,0.7156,positive
"Good Luck, Babe!",This song is so cute. Love it.,0.8535,positive
"Good Luck, Babe!",Strange thought it was Gwen Stefani.,-0.2023,negative
"Good Luck, Babe!",Peak song,0.0,neutral
"Good Luck, Babe!","This is my new favorite song, red heart.",0.802,positive
"Good Luck, Babe!",Brilliant,0.5859,positive
"Good Luck, Babe!",Omg red heartred heartred heartred heart,0.6369,positive
"Good Luck, Babe!",nice,0.4215,positive
"Good Luck, Babe!",wow,0.5859,positive
"Good Luck, Babe!",Such a Stranger Things kinda song…..80s,0.0,neutral
"Good Luck, Babe!",You can’t make me hate this song,-0.5719,negative
"Good Luck, Babe!",This song is very underrated.sunglassess,0.0,neutral
"Good Luck, Babe!","If you kiss 100 boys in bars, you are su",0.4215,positive
"Good Luck, Babe!",PLACYBACK !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0.0,neutral
"Good Luck, Babe!",Terrible,-0.4767,negative
"Good Luck, Babe!",This is literally the worst song of this,-0.6249,negative
"Good Luck, Babe!",My family loves this song notes red hear,0.5719,positive
"Good Luck, Babe!",Music video! I need one.,0.0,neutral
"Good Luck, Babe!",This remind my style of Midnight band gr,0.0,neutral
"Good Luck, Babe!",raising hand manjoy,0.4939,positive
"Good Luck, Babe!",I love Chappell roan Tjoy,0.6369,positive
"Good Luck, Babe!",This is fucking crap,-0.4391,negative
"Good Luck, Babe!",Not sapphic but asexual thinking might b,0.0,neutral
"Good Luck, Babe!",2:39 - 2:40 might be the most awesome pa,0.659,positive
"Good Luck, Babe!",Very Excellent kitten who describe how i,0.6115,positive
"Good Luck, Babe!",Preciosaaaared heart,0.6369,positive
"Good Luck, Babe!",hoy,0.0,neutral
"Good Luck, Babe!",i feel like im watching an old slideshow,0.3612,positive
"Good Luck, Babe!",i found this song from random spotify bu,0.0,neutral
"Good Luck, Babe!",I’m very impressed,0.5256,positive
"Good Luck, Babe!",Obsessed with this song. How do you know?,-0.1779,negative
"Good Luck, Babe!",why are all the new artist all whisperin,0.0,neutral
"Good Luck, Babe!",The 1900s didn’t have emojis joy,0.5859,positive
"Good Luck, Babe!",my grandpa loves this song,0.5719,positive
"Good Luck, Babe!",2:09,0.0,neutral
"Good Luck, Babe!",Gurll your singing is REAL GOODred heart,0.6369,positive
"Good Luck, Babe!",Nothing beats me and my 13 year old jamm,0.0,neutral
"Good Luck, Babe!",NANA MEMORIES...,0.0,neutral
"Good Luck, Babe!","this music video is so silly like the ""i",0.5056,positive
"Good Luck, Babe!",My dad also lovessss this songggsparkles,0.0,neutral
"Good Luck, Babe!","It’s fine, it's cool
You can say that w",0.4767,positive
"Good Luck, Babe!",THIS NEEDS A REAL MUSIC VIDEO PLSSSSS,0.0,neutral
"Good Luck, Babe!",Listening to this while my mummified cor,0.0,neutral
"Good Luck, Babe!",What a tune,0.0,neutral
"Good Luck, Babe!",What a tune,0.0,neutral
"Good Luck, Babe!",I love this part 2:15,0.6369,positive
"Good Luck, Babe!",Why am I forced to relate to this song.,-0.4588,negative
"Good Luck, Babe!",USually the opposite is true. Without fa,0.4215,positive
"Good Luck, Babe!",Also I think she has mastered Stop the w,-0.296,negative
"Good Luck, Babe!",Love the song when  I couldn’t actually,0.6369,positive
"Good Luck, Babe!",Not gay but I’ll be the first to play th,0.4767,positive
"Good Luck, Babe!",0:45 moved back with your parents and da,0.0,neutral
"Good Luck, Babe!",Definitely the MOST UNDERRATED song of 2,0.4019,positive
"Good Luck, Babe!",Being a straight man listening to this s,0.2263,positive
"Good Luck, Babe!",this is exactly what my powerpoint looks,0.0,neutral
"Good Luck, Babe!",Is this song truly about a lesbian in de,0.4404,positive
"Good Luck, Babe!","Wowwwww, this song is very inspirational",0.5563,positive
"Good Luck, Babe!",Addicted,0.0,neutral
"Good Luck, Babe!",Addicted,0.0,neutral
"Good Luck, Babe!","2:16 2:38
ontop",0.0,neutral
"Good Luck, Babe!",1:13 my fav part,0.4588,positive
"Good Luck, Babe!",Made with powerpoint in office98  joyjoy,0.0,neutral
"Good Luck, Babe!",It’s easier to listen “Cool” by Gwen Ste,0.4215,positive
"Good Luck, Babe!",Brazil good sound too Carlos S fair,0.6369,positive
"Good Luck, Babe!",wow,0.5859,positive
"Good Luck, Babe!",The MySpace glitter graphics and emojis,0.0,neutral
"Good Luck, Babe!",This exudes Gen a vibes,0.0,neutral
"Good Luck, Babe!",Grow up wit dat oass,0.0,neutral
"Good Luck, Babe!",If Lady Gaga and Gwen Stefani were the s,0.0,neutral
"Good Luck, Babe!",red heartkissbear🐻‍❄koalamaple leaffalle,0.0,neutral
"Good Luck, Babe!",me in 2016 making out with randos,0.0,neutral
"Good Luck, Babe!",You don't have to wear a lot of makeup to be u,0.0,neutral
"Good Luck, Babe!",good luck buddy,0.7096,positive
"Good Luck, Babe!",red heart,0.6369,positive
"Good Luck, Babe!",beg for instructions to stop playing the,-0.1027,negative
"Good Luck, Babe!",Wow!!!!!!!!!!!!!!!!!!!!!!!!!!!!joy,0.0,neutral
"Good Luck, Babe!",STOP ON WEDNESDAY MY SUBSTITUTE WAS PLAY,0.0516,positive
"Good Luck, Babe!",This feels like such a timeless piece ma,0.3612,positive
"Good Luck, Babe!",Freak this song. Freak this song. I hate,-0.8591,negative
"Good Luck, Babe!",Powerpoint is a great high school skill.,0.6249,positive
"Good Luck, Babe!",Kate Bush x Gwen x Marina,0.0,neutral
"Good Luck, Babe!",My first think about its sound like mode,0.3612,positive
Beautiful Things,So what do we think?,0.0,neutral
Beautiful Things,I can't  get enough!,0.0,neutral
Beautiful Things,"Love this song, it's the great greatest.",0.926,positive
Beautiful Things,hi everyone. I'm dying today. Hopefully,0.4019,positive
Beautiful Things,red heartdestiny orozco blushred heartre,0.0,neutral
Beautiful Things,I love benson boon,0.6369,positive
Beautiful Things,Can i know where did they got electric f,0.0,neutral
Beautiful Things,A near flawless vocal performance!,0.5562,positive
Beautiful Things,I dont care for boys i'm single and i do,-0.3875,negative
Beautiful Things,It turns out that high blood sugar,0.0,neutral
Beautiful Things,I just heard this on a BMW commercial. I,0.0,neutral
Beautiful Things,Jesus Christ is King.,0.0,neutral
Beautiful Things,red heartred heartred heartred heartred,0.0,neutral
Beautiful Things,0:10open mouth,0.0,neutral
Beautiful Things,My 7 year old grandson says this is his,0.0,neutral
Beautiful Things,16 The plans of the mind and orderly thi,0.0,neutral
Beautiful Things,"You don't have to lose me, I'll stay. Yo",0.3089,positive
Beautiful Things,Fear of the Lord is important. Thanks Lo,0.128,positive
Beautiful Things,"What do we think? It's beautiful, when y",0.5994,positive
Beautiful Things,The song plis,0.0,neutral
Beautiful Things,red heartred heartred heart,0.6369,positive
Beautiful Things,Lilis I hope you read it,0.4404,positive
Beautiful Things,Don't take this beautiful thing that I h,0.6833,positive
Beautiful Things,nice made me cry,-0.0772,negative
Beautiful Things,Huh,0.0,neutral
Beautiful Things,What a beautiful lyrics,0.5994,positive
Beautiful Things,The one hit wonder of 2024! Keep the pea,0.0,neutral
Beautiful Things,Dedicated to my wifey heart,0.802,positive
Beautiful Things,I never heard this beautiful song till.,0.6833,positive
Beautiful Things,Well done sir,0.2732,positive
Beautiful Things,Elvis 2024?!!,0.0,neutral
Beautiful Things,The lyrics to this song hits home…sendin,0.0,neutral
Beautiful Things,don't take these butiful things I got oo,0.0,neutral
Beautiful Things,"I like it
grin",0.6808,positive
Beautiful Things,Love this song I recall I see family eve,0.6369,positive
Beautiful Things,"Wow, you are so so wonderful,  what a vo",0.8717,positive
Beautiful Things,"This song is incredible, his voice is in",0.0,neutral
Beautiful Things,They say with MUCHIRI tiga ma kīmbeca nīgī,0.0,neutral
Beautiful Things,red heart,0.6369,positive
Beautiful Things,My dad loves this heart sparkling heart,0.9442,positive
Beautiful Things,Why are they  camping and singing,0.0,neutral
Beautiful Things,Rabbit took me through a couple awesome,0.6249,positive
Beautiful Things,courage,0.4939,positive
Beautiful Things,My prayers to you crypurple heartpurple,0.0,neutral
Beautiful Things,red heartred heartred heartred heartred,0.0,neutral
Beautiful Things,No comment,-0.296,negative
Beautiful Things,Amazing name. Even better tune.,0.7717,positive
Beautiful Things,Unbelievable track.,0.2023,positive
Beautiful Things,Benson has the unique ability of touchin,0.3182,positive
Beautiful Things,Please stay,0.3182,positive
Beautiful Things,Are you cash?,0.0,neutral
Beautiful Things,"It gathers like a cloud, then explodes like a volcano, then falls.",0.6124,positive
Beautiful Things,"Guyz, I have a banger song i found (cred",0.0,neutral
Beautiful Things,I  love your song please stay  I   Iiste,0.7579,positive
Beautiful Things,awsome,0.0,neutral
Beautiful Things,It’s good songblush,0.4404,positive
Beautiful Things,"Every time I listen to the song, feel sa",0.0,neutral
Beautiful Things,🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹smiling face with three he,0.0,neutral
Beautiful Things,This song is very emotional.,0.2247,positive
Beautiful Things,I don’t think I have ever related to a s,0.0,neutral
Beautiful Things,Is this rock ? In 2024 ?. Beyond extraor,0.0,neutral
Beautiful Things,great video,0.6249,positive
Beautiful Things,I don't like it I love it,0.4749,positive
Beautiful Things,nice song,0.4215,positive
Beautiful Things,HECK! I still love this tune - gives me,0.6696,positive
Beautiful Things,I love this music is my mom loves it hea,0.836,positive
Beautiful Things,nice song,0.4215,positive
Beautiful Things,Just watched on catch up Graham Norton.,0.0,neutral
Beautiful Things,prayyellow heartyellow heartyellow heart,0.6369,positive
Beautiful Things,Amazing,0.5859,positive
Beautiful Things,wow,0.5859,positive
Beautiful Things,red heart,0.6369,positive
Beautiful Things,1.26 is the beast part,0.0,neutral
Beautiful Things,I’m a big fan,0.3182,positive
Beautiful Things,1.26 is the best red heartred heartred h,0.6369,positive
Beautiful Things,,0.0,neutral
Beautiful Things,This song makes me sad some people l wan,-0.0258,neutral
Beautiful Things,My husband/best friend is starting cance,0.4939,positive
Beautiful Things,"Did they take a transformer too, where i",0.0,neutral
Beautiful Things,Love it. red heart.from India,0.6369,positive
Beautiful Things,He sounded like Queen full voicefirefire,0.3612,positive
Beautiful Things,Nice,0.4215,positive
Beautiful Things,wow,0.5859,positive
Beautiful Things,Love from Nepal I'm your big fan pleadin,0.7579,positive
Beautiful Things,LOVE THE SONG!!!,0.7249,positive
Beautiful Things,"I love it”,red heart",0.8555,positive
Beautiful Things,red heartred heartred heartred heartred,0.0,neutral
Beautiful Things,I live for thisjoy,0.0,neutral
Beautiful Things,great,0.6249,positive
Beautiful Things,SEXY VIDEO,0.5267,positive
Beautiful Things,red heart,0.6369,positive
Beautiful Things,SEXY VIDEOS,0.5267,positive
Beautiful Things,wow,0.5859,positive
Beautiful Things,Nice,0.4215,positive
Beautiful Things,how old were you Benson Boone,0.0,neutral
Beautiful Things,NICE SONG,0.4215,positive
Beautiful Things,Hi hou are you,0.0,neutral
Beautiful Things,great,0.6249,positive
Beautiful Things,Go go go go go go go go go go go go go m,0.0,neutral
Beautiful Things,wow,0.5859,positive
Rockin' Around The Christmas Tree,How. T,0.0,neutral
Rockin' Around The Christmas Tree,I'm from China and I love Brenda Lee's C,0.6369,positive
Rockin' Around The Christmas Tree,Queen of Christmas not miriah sorry,0.0572,positive
Rockin' Around The Christmas Tree,2025 anyone,0.0,neutral
Rockin' Around The Christmas Tree,Nothing like lipsincing your younger voi,-0.2755,negative
Rockin' Around The Christmas Tree,"I love Christmas, even though it makes m",0.6369,positive
Rockin' Around The Christmas Tree,No,-0.296,negative
Rockin' Around The Christmas Tree,I love her attitude red heartred heartre,0.6369,positive
Rockin' Around The Christmas Tree,She has such a beautiful voice for her a,0.5994,positive
Rockin' Around The Christmas Tree,This Is a memory of the movie home alone,-0.25,negative
Rockin' Around The Christmas Tree,This is a classic ok hand,0.6597,positive
Rockin' Around The Christmas Tree,So good like more then all I want for Ch,0.7408,positive
Rockin' Around The Christmas Tree,Someone from diciembre,0.0,neutral
Rockin' Around The Christmas Tree,Brenda u are amazing starstarstarstar,0.5859,positive
Rockin' Around The Christmas Tree,"Fantastic, Brenda, YOU ROCK !",0.5983,positive
Rockin' Around The Christmas Tree,Merry Christmas to Milli Vanilli joyrofl,0.5423,positive
Rockin' Around The Christmas Tree,Booooooooo,0.0,neutral
Rockin' Around The Christmas Tree,happy christmas,0.5719,positive
Rockin' Around The Christmas Tree,Anyone here in December 2024??,0.0,neutral
Rockin' Around The Christmas Tree,Eyes~,0.0,neutral
Rockin' Around The Christmas Tree,Marrie,0.0,neutral
Rockin' Around The Christmas Tree,"0:27 I keep hearing ""Later we'll have so",0.0,neutral
Rockin' Around The Christmas Tree,God blesss this lady for giving us such,0.5423,positive
Rockin' Around The Christmas Tree,She looks like March Simpson not trying,0.3612,positive
Rockin' Around The Christmas Tree,So nostalgic...,0.0,neutral
Rockin' Around The Christmas Tree,November 2024 27,0.0,neutral
Rockin' Around The Christmas Tree,"Rockin' around the Christmas tree
At the",0.0,neutral
Rockin' Around The Christmas Tree,"I loved your music, I use it to make Chr",0.5994,positive
Rockin' Around The Christmas Tree,Hi. Look,0.0,neutral
Rockin' Around The Christmas Tree,"Brenda, Brenda, BRENDAAAAAA!!!",0.0,neutral
Rockin' Around The Christmas Tree,I love red heart,0.8555,positive
Rockin' Around The Christmas Tree,red heartred heartred heart,0.6369,positive
Rockin' Around The Christmas Tree,Tell me it will be an appeal thingred he,0.0,neutral
Rockin' Around The Christmas Tree,my little nephew shouted come see hurry,0.0,neutral
Rockin' Around The Christmas Tree,"I will never forget this song, it’s too",0.1695,positive
Rockin' Around The Christmas Tree,She’s such a cute grandmablushred heartr,0.4588,positive
Rockin' Around The Christmas Tree,Is that Brenda?!,0.0,neutral
Rockin' Around The Christmas Tree,I love it,0.6369,positive
Rockin' Around The Christmas Tree,Love this songred heartred heart,0.8555,positive
Rockin' Around The Christmas Tree,As a kid I heard it as “Everyone dancing,0.0,neutral
Rockin' Around The Christmas Tree,Wow we finally get a video of this beaut,0.7783,positive
Rockin' Around The Christmas Tree,Brenda Lee I love you so so much,0.6369,positive
Rockin' Around The Christmas Tree,Who’s here in 3098?,0.0,neutral
Rockin' Around The Christmas Tree,. I love this song,0.6369,positive
Rockin' Around The Christmas Tree,ROCKING AROUND THE CHRISTMAS TREE christ,0.0,neutral
Rockin' Around The Christmas Tree,Hopefully this is no 1 again,0.128,positive
Rockin' Around The Christmas Tree,Who's here in 2025?...,0.0,neutral
Rockin' Around The Christmas Tree,Kevin dancing roughly,0.0,neutral
Rockin' Around The Christmas Tree,2024 Christmas is wonderful world blushr,0.5719,positive
Rockin' Around The Christmas Tree,It’s not Christmas without Ms. Lee.,0.0,neutral
Rockin' Around The Christmas Tree,"You're a legend, Miss Lee.

Happy Holida",0.4767,positive
Rockin' Around The Christmas Tree,anyone from 2024?/ alguien del 2024,0.0,neutral
Rockin' Around The Christmas Tree,excellent theme Brenda,0.5719,positive
Rockin' Around The Christmas Tree,Jack,0.0,neutral
Rockin' Around The Christmas Tree,It's about Time tadablush,0.0,neutral
Rockin' Around The Christmas Tree,Home alone,-0.25,negative
Rockin' Around The Christmas Tree,I knew her more because of my poor littl,-0.4767,negative
Rockin' Around The Christmas Tree,"Excellent, what a pleasure to listen to this song",0.8126,positive
Rockin' Around The Christmas Tree,Brenda lee  rocking around the cristmast,0.0,neutral
Rockin' Around The Christmas Tree,She has a beautiful singing voice,0.5994,positive
Rockin' Around The Christmas Tree,Ah this never gets old go brenda!!!!,0.0,neutral
Rockin' Around The Christmas Tree,Hello red heartblushtada,0.0,neutral
Rockin' Around The Christmas Tree,That was great.grinningsmileyslightly sm,0.0,neutral
Rockin' Around The Christmas Tree,Love song,0.6369,positive
Rockin' Around The Christmas Tree,"Nope I want a lot for Christmas, my heal",-0.0572,negative
Rockin' Around The Christmas Tree,Who is still listening in 2024joytada!!,0.0,neutral
Rockin' Around The Christmas Tree,Mexico Mexico,0.0,neutral
Rockin' Around The Christmas Tree,Omg same,0.0,neutral
Rockin' Around The Christmas Tree,"Getting old really sucks, especially for",-0.4201,negative
Rockin' Around The Christmas Tree,Happy red heart,0.836,positive
Rockin' Around The Christmas Tree,My name is Holly and my BFFs name is Jol,0.0,neutral
Rockin' Around The Christmas Tree,Anyone here in November 26 on a Tuesday,0.0,neutral
Rockin' Around The Christmas Tree,I love this song and enchants me,0.6369,positive
Rockin' Around The Christmas Tree,What a beautiful song,0.5994,positive
Rockin' Around The Christmas Tree,0:28 later we’ll have some fuckin pie!,0.0,neutral
Rockin' Around The Christmas Tree,brazilheart eyes,0.0,neutral
Rockin' Around The Christmas Tree,open mouth,0.0,neutral
Rockin' Around The Christmas Tree,This song has been a favorite to me and,0.4588,positive
Rockin' Around The Christmas Tree,Crazy to think she was 13 when she  orig,-0.34,negative
Rockin' Around The Christmas Tree,"When I hear this song, I really miss my",-0.2247,negative
Rockin' Around The Christmas Tree,She's still got it,0.0,neutral
Rockin' Around The Christmas Tree,This song reminds me of going home alone,-0.25,negative
Rockin' Around The Christmas Tree,Very Good brazilbrazilbrazilbrazil,0.4927,positive
Rockin' Around The Christmas Tree,911 welp I can’t escape this song,0.1779,positive
Rockin' Around The Christmas Tree,Here on 26Th November 2024relievedchrist,0.0,neutral
Rockin' Around The Christmas Tree,What a Gal!!,0.0,neutral
Rockin' Around The Christmas Tree,Why i dont miss merry Christmas anymore,-0.3412,negative
Rockin' Around The Christmas Tree,Who is in 2024,0.0,neutral
Rockin' Around The Christmas Tree,Cute 2024 cutered heart until those who don't,0.802,positive
Rockin' Around The Christmas Tree,One of the Christmas songs of all time,0.0,neutral
Rockin' Around The Christmas Tree,Thanks be to the Living God that sent us,0.6124,positive
Rockin' Around The Christmas Tree,Please give me a number of beautiful gra,0.7579,positive
Rockin' Around The Christmas Tree,I once sang this song at my school at Ch,0.0,neutral
Rockin' Around The Christmas Tree,No comment,-0.296,negative
Rockin' Around The Christmas Tree,Home alone,-0.25,negative
Rockin' Around The Christmas Tree,2024heart,0.0,neutral
Rockin' Around The Christmas Tree,"“Well they’re obviously home
You’d have",0.0,neutral
Rockin' Around The Christmas Tree,2024,0.0,neutral
Rockin' Around The Christmas Tree,0:29 sounds like Fing pie joy,0.743,positive
Rockin' Around The Christmas Tree,this song is beautiful red heart,0.8442,positive
Khé?,"This time when I left, I did tell him I love you",0.6369,positive
Khé?,It's literally everything I feel AMOO,0.0,neutral
Khé?,firefirefire,0.0,neutral
Khé?,Amoooooooooooooooored heart,0.6369,positive
Khé?,I wrote you what I felt and I deleted it...,0.0,neutral
Khé?,temaso rau,0.0,neutral
Khé?,,0.0,neutral
Khé?,Very good song,0.4927,positive
Khé?,I told Raw how I felt and then,0.0,neutral
Khé?,Obssesed red heart,0.6369,positive
Khé?,This is too much for me,0.0,neutral
Khé?,crylollipop,0.0,neutral
Khé?,speaking head And you without me I don't know if well,-0.2057,negative
Khé?,"YOU SAY TO ME: ""WHAT, WHY?"" AND I SAY TO YOU THAT",0.0,neutral
Khé?,"They sang it, I'm living it blush",0.0,neutral
Khé?,Que belleza clapping hands medium skin t,0.0,neutral
Khé?,Temaikenn,0.0,neutral
Khé?,Let's add smiley cat,0.4019,positive
Khé?,Deserves a remix with Camilo or other artists,0.0,neutral
Khé?,Why did he put that man there if Raw e,0.0,neutral
Khé?,"Long live Colombia, its composer wrote it",0.0,neutral
Khé?,I love you so much red heart,0.8646,positive
Khé?,My new favorite music 😮‍💨,0.4588,positive
Khé?,I have this song stuck in my head,-0.25,negative
Khé?,sleepysleepysleepy,0.0,neutral
Khé?,"WHAT BEAUTIFUL MUSIC PTM
100000000000000/1",0.6841,positive
Khé?,I WILL JUST SAY THAT THIS MUSIC REPRESENTS ME,0.0,neutral
Khé?,THE BEST SONG THAT RAUW RELEASED FROM THE ALBUM,0.6369,positive
Khé?,Uffff what a delicious topic this is,0.5719,positive
Khé?,"Listen to Edilmar's double s
Very good",0.4927,positive
Khé?,It's in my tops!,0.5562,positive
Khé?,red heartred heartred heartred heartred,0.0,neutral
Khé?,Amooored heart,0.6369,positive
Khé?,red heart,0.6369,positive
Khé?,I really like this song blush,0.4201,positive
Khé?,I loved this great song Red Heart,0.9322,positive
Khé?,Mercury retrograde,0.0,neutral
Khé?,This song has come a long way cryweary…,0.0,neutral
Khé?,wilted flower,0.0,neutral
Khé?,What an incredible unforgettable interpretation,0.0,neutral
Khé?,I looo ...,0.0,neutral
Khé?,What a crazy song!,-0.4003,negative
Khé?,Great song,0.6249,positive
Khé?,8,0.0,neutral
Khé?,"""If we are nothing, then what is it for?",0.0,neutral
Khé?,red heartred heart amó,0.6369,positive
Khé?,What a topic brooooooooooooooooooooo,0.0,neutral
Khé?,blushblush,0.0,neutral
Khé?,my god rauw i love you,0.743,positive
Khé?,What a great topic!,0.6588,positive
Khé?,From here to Infinity smiley catinfi,0.4019,positive
Khé?,Romeo only does stick Wao too much,0.0,neutral
Khé?,heart eyesheart eyesheart eyesheart eyes,0.6369,positive
Khé?,red heart chale this song hurts cry,-0.25,negative
Khé?,"My drug, I'm addicted to this song. w",0.0,neutral
Khé?,You never cease to amaze my kingred hear,-0.431,negative
Khé?,"Romeo never fails in a feat, and Rauw also",0.3252,positive
Khé?,rauuw you devoured everyone with this me,0.0,neutral
Khé?,Tell me if it's my schizophrenia or the world,0.0,neutral
Khé?,the best music of the album,0.6369,positive
Khé?,God bless you,0.5994,positive
Khé?,2:45 is the voice of Rosalía roserose,0.0,neutral
Khé?,Let's go to the universal Champions,0.5267,positive
Khé?,"So much khe, khe I fell in love with this album",0.6369,positive
Khé?,Temonsob100,0.0,neutral
Khé?,Even if God tells you that the good,0.6124,positive
Khé?,Rosalía's voice at 2:46? Am I going craz,0.0,neutral
Khé?,Who in 2027??,0.0,neutral
Khé?,Is it Rosalia after all?,0.0,neutral
Khé?,12:cry,0.0,neutral
Khé?,wine glassdizzy,0.0,neutral
Khé?,100000 view son mios joyjoy,0.0,neutral
Khé?,Thank you Elenita for this,0.3612,positive
Khé?,It is the most listened to song from this album.,0.0,neutral
Khé?,red heartred heartred heartred heartred,0.0,neutral
Khé?,red heartred heart,0.6369,positive
Khé?,A meeting that nobody asked for but needed,0.0,neutral
Khé?,For Dura,0.0,neutral
Khé?,"This is kizomba, right? What melodies of r",0.0,neutral
Khé?,"Oh romeoo, oh rauw, oh this themeaaaaaaaa",0.0,neutral
Khé?,Anthem of the almost somethings UnU,0.0,neutral
Khé?,No problem,0.3089,positive
Khé?,fireraised handsheart eyes,0.0,neutral
Khé?,1:24 romeooo,0.0,neutral
Khé?,Red Heart Theme Jewel,0.7717,positive
Khé?,I NEVER THOUGHT I NEEDED A KHÉ SO MUCH,0.0,neutral
Khé?,I love this song red heart,0.8555,positive
Khé?,This song makes me sad because sometimes,-0.4767,negative
Khé?,When I heard this song I started to,0.0,neutral
Khé?,Day 11: GREAT SONG firefirefire,0.7034,positive
Khé?,I hate reggaeton... But this song,-0.3291,negative
Khé?,Romeo no fallablush,-0.296,negative
Khé?,I don't like Rauw - I don't understand why.,-0.2755,negative
Khé?,Ceuta & MelillaCeuta & Melillared heartr,0.0,neutral
Khé?,"Something right, really!",0.0,neutral
Khé?,chart with upwards trendzapzap,0.0,neutral
Khé?,Dad God bless you very much,0.5994,positive
Khé?,red heartred heartred heartred heartred,0.0,neutral
Khé?,Keep making songs like this red h,0.3612,positive
Khé?,It's a sauce on another level,0.0,neutral
Please Please Please,They are adorable togetherred heart,0.8126,positive
Please Please Please,I wish I could come to your concert. I d,0.4019,positive
Please Please Please,her tune reminds me of mississipi  by pu,-0.2732,negative
Please Please Please,Does anyone come to listen to my song? P,0.0,neutral
Please Please Please,Anyone here in january 1st,0.0,neutral
Please Please Please,,0.0,neutral
Please Please Please,My joy,0.5859,positive
Please Please Please,My most favorite MV of 2024 and Sabrina,0.5095,positive
Please Please Please,Ì red heart Sabrina!,0.6696,positive
Please Please Please,by the by the by OMG/ I love it heart and,0.8555,positive
Please Please Please,Please  Please  Please  is my  favorite,0.836,positive
Please Please Please,Yo omg when I saw this song I was like w,0.3612,positive
Please Please Please,"I know I have good judgement, I know I h",0.4404,positive
Please Please Please,ur so pretty blushblushblushblushred hea,0.5413,positive
Please Please Please,I love him he is so cute,0.8429,positive
Please Please Please,"""Criminal"" vibes anyone??",-0.5803,negative
Please Please Please,1:17 is that TAYLORS YNTCD jacket from t,0.0,neutral
Please Please Please,Can I hear taylor swift in the lower har,-0.1027,negative
Please Please Please,Music great - vocals simpering and annoy,0.296,positive
Please Please Please,0:45  the song in the background,0.0,neutral
Please Please Please,PpP silly season + esprosso,0.0258,neutral
Please Please Please,If boiled chicken breast was a music,0.0,neutral
Please Please Please,I’m your biggest fantadared heart,0.6369,positive
Please Please Please,this is what gta6 looks like,0.3612,positive
Please Please Please,This is clever,0.4588,positive
Please Please Please,I never heard of her then pow  boom,0.0,neutral
Please Please Please,Her eyes looking a bit glassy,0.0,neutral
Please Please Please,Ahhh I'm your biggest fan,0.3182,positive
Please Please Please,I saw sabrina carpenter add,0.0,neutral
Please Please Please,I'm so love you,0.6697,positive
Please Please Please,Everyone is commenting about the boyfrie,0.0,neutral
Please Please Please,Please you are sunglasses blushred heart,0.7579,positive
Please Please Please,It's Amazing the Music. ★,0.5859,positive
Please Please Please,This is one of my favourite Music videos,0.0,neutral
Please Please Please,Im sure seeing handcuffs in a kinky scen,0.3182,positive
Please Please Please,You hear her expresso song playing in th,0.2023,positive
Please Please Please,WhatI love most is she a) casts her real,0.6369,positive
Please Please Please,ᴠᴏʏ ᴀɢᴀʀʀᴀɴᴅᴏ ᴇʟ ʀᴏʟʟᴏ ǫᴜᴇ ᴇʟ ᴍᴜᴄʜᴀᴄʜᴏ ᴇ,0.0,neutral
Please Please Please,Who's Here 2024? kissheart decoration,0.0,neutral
Please Please Please,Shout out to all the queens bumping this,0.0,neutral
Please Please Please,Soon his will be 1 year ago soon who's s,0.0,neutral
Please Please Please,gallasandalas song lmao is so much bette,0.5994,positive
Please Please Please,I'll tell you what I've never seen or he,0.0,neutral
Please Please Please,SABRINA IS HE STEL WITH YOU SABRINA IS H,0.0,neutral
Please Please Please,No comment,-0.296,negative
